0.000037 54 40 16384 6 64 0.144556 0.020883 46.666667 88.888889 59.000000 50.000000 6.000000 0.000000
0.289066 74 60 0 6 49 1.075562 1.156732 53.333333 88.888889 54.000000 50.000000 6.000000 0.000000
0.000047 54 40 16384 6 64 1.075564 1.156727 46.666667 88.888889 59.000000 50.000000 6.000000 0.000000
2.151076 74 60 0 6 49 1.260298 1.588224 59.333333 240.888889 59.000000 50.000000 9.666667 26.888889
0.000051 54 40 16384 6 64 1.260294 1.588235 65.333333 320.888889 64.000000 0.000000 13.333333 26.888889
2.520546 92 78 16384 17 64 0.035961 0.001290 93.000000 450.000000 80.666667 555.555556 17.000000 0.000000
0.000042 92 78 16384 17 64 0.038250 0.001131 112.000000 602.000000 97.333333 555.555556 17.000000 0.000000
0.071879 137 123 0 17 114 0.692145 0.472689 106.000000 1082.000000 92.333333 938.888889 13.333333 26.888889
0.004621 149 135 0 17 114 0.689854 0.475843 78.333333 1672.222222 75.666667 772.222222 9.666667 26.888889
1.379668 74 60 0 6 49 3.955861 15.648525 53.333333 88.888889 54.000000 50.000000 6.000000 0.000000
0.000040 54 40 16384 6 64 3.955865 15.648500 46.666667 88.888889 59.000000 50.000000 6.000000 0.000000
7.911683 74 60 0 6 49 8.018914 64.302236 53.333333 88.888889 54.000000 50.000000 6.000000 0.000000
0.000046 54 40 16384 6 64 8.018909 64.302301 46.666667 88.888889 59.000000 50.000000 6.000000 0.000000
16.037781 74 60 0 6 49 8.925314 79.660552 42.666667 174.222222 38.000000 722.000000 4.666667 3.555556
0.000038 54 40 16384 6 64 8.925899 79.650109 33.333333 24.888889 22.000000 882.000000 3.333333 3.555556
17.850590 60 28 0 2 1 0.154628 0.023538 30.666667 3.555556 1.000000 0.000000 2.000000 0.000000
0.001208 60 32 0 2 1 21.336931 442.213919 41.666667 186.888889 22.000000 882.000000 7.000000 50.000000
0.308048 46 32 16384 2 1 21.182927 448.714680 51.333333 186.888889 43.000000 882.000000 12.000000 50.000000
42.365814 75 61 16384 17 64 0.037193 0.001380 125.666667 8363.555556 80.333333 533.555556 17.000000 0.000000
0.000041 75 61 16384 17 64 0.039174 0.001237 146.333333 6544.888889 96.666667 533.555556 17.000000 0.000000
0.074345 269 255 0 17 113 6.285131 39.452571 150.333333 5894.222222 96.666667 533.555556 17.000000 0.000000
0.004003 137 123 0 17 113 6.283140 39.477591 89.666667 555.555556 80.333333 533.555556 17.000000 0.000000
12.566259 87 73 16384 17 64 0.036986 0.001367 78.333333 56.888889 80.333333 533.555556 17.000000 0.000000
0.000020 87 73 16384 17 64 0.037459 0.001332 87.666667 131.555556 96.666667 533.555556 17.000000 0.000000
0.073953 103 89 0 17 113 0.000965 0.000000 95.000000 36.000000 113.000000 0.000000 17.000000 0.000000
0.000965 115 101 0 17 113 0.000000 0.000000 101.000000 0.000000 113.000000 0.000000 17.000000 0.000000
